"","GeneID","Length","logFC","logCPM","LR","PValue","FDR"
"ENSMUSG00000076288","ENSMUSG00000076288",97,-0.306400894151794,11.0259629945403,0.189548497370453,0.663292665134389,0.858349914080367
"ENSMUSG00000069601","ENSMUSG00000069601",34838,-0.301887329656357,5.22319441576034,0.187327854208706,0.665149989306239,0.860626249461398
"ENSMUSG00000025529","ENSMUSG00000025529",5535,-0.398505766604094,2.81591581434166,0.186432244177964,0.665902768162023,0.861345722421689
"ENSMUSG00000042472","ENSMUSG00000042472",11097,-0.398505766604094,2.81591581434166,0.186432244177964,0.665902768162023,0.861345722421689
"ENSMUSG00000031633","ENSMUSG00000031633",2353,0.31877713725846,3.89417720407618,0.186281742257018,0.666029478592028,0.861380922467027
"ENSMUSG00000073643","ENSMUSG00000073643",6488,-0.412392933343437,2.80592247280171,0.186166302288273,0.666126710853798,0.861380922467027
"ENSMUSG00000014303","ENSMUSG00000014303",4373,0.417456329003956,2.90243374776115,0.185680953583002,0.666535899854294,0.861782795662787
"ENSMUSG00000064302","ENSMUSG00000064302",21844,0.301857971733624,4.61262862599829,0.184859888851333,0.66722957120929,0.862552311053994
"ENSMUSG00000074794","ENSMUSG00000074794",6266,-0.339725096953302,3.40196306903641,0.184572491903589,0.667472807942475,0.862739391756791
"ENSMUSG00000029192","ENSMUSG00000029192",9802,-0.343468392738591,3.27258285621439,0.184106366467918,0.667867787891034,0.862956784251085
"ENSMUSG00000039671","ENSMUSG00000039671",11031,0.313978624475599,3.89589357212958,0.184080709903437,0.667889545636508,0.862956784251085
"ENSMUSG00000022051","ENSMUSG00000022051",3859,-0.348919633228572,3.39334673705424,0.184025193649944,0.667936631683665,0.862956784251085
"ENSMUSG00000047187","ENSMUSG00000047187",2133,0.381382198512154,3.08931297579251,0.183714607470255,0.668200210239623,0.863169972129868
"ENSMUSG00000064778","ENSMUSG00000064778",74,0.294834163059998,7.72650587961123,0.180073817816235,0.671309810357096,0.867058998421399
"ENSMUSG00000026043","ENSMUSG00000026043",9816,0.301809879844845,4.33256448723064,0.17972347240983,0.671610991731555,0.867320078836931
"ENSMUSG00000041483","ENSMUSG00000041483",4937,0.380491151506368,3.08863572193038,0.178550249460122,0.672622104788124,0.868369714231108
"ENSMUSG00000013698","ENSMUSG00000013698",3861,0.380491151506368,3.08863572193038,0.178550249460122,0.672622104788124,0.868369714231108
"ENSMUSG00000030967","ENSMUSG00000030967",5472,0.330148798645918,3.41141398867516,0.177349140086171,0.673661315013724,0.869583156777002
"ENSMUSG00000020070","ENSMUSG00000020070",8108,-0.387000216799862,2.82627423570751,0.176450531862241,0.674441511200639,0.870334847552643
"ENSMUSG00000027223","ENSMUSG00000027223",4644,-0.356176370876201,3.12529778877173,0.176449486231777,0.674442420405645,0.870334847552643
"ENSMUSG00000049295","ENSMUSG00000049295",4519,-0.386507370651091,2.82590596512742,0.17610302727567,0.674743850843805,0.87059553585372
"ENSMUSG00000037062","ENSMUSG00000037062",7467,-0.355477549946167,3.12495779873221,0.175847768849032,0.674966157074836,0.870754071523915
"ENSMUSG00000053477","ENSMUSG00000053477",27382,0.292235526937014,4.54088264273427,0.175325318678346,0.675421754570319,0.871213478387433
"ENSMUSG00000032890","ENSMUSG00000032890",7972,-0.388431257844849,2.98635776318891,0.175208447526981,0.675523780073039,0.871216751413786
"ENSMUSG00000059981","ENSMUSG00000059981",9316,-0.297736132266917,3.81490994763181,0.172938776022989,0.677513122726898,0.873653720471131
"ENSMUSG00000061244","ENSMUSG00000061244",17988,-0.30728701790737,3.51652248728497,0.171628009717836,0.678668978500803,0.875015348164243
"ENSMUSG00000038084","ENSMUSG00000038084",7875,0.34361444029954,3.40685222490433,0.171219335113948,0.679030411854892,0.875352468219238
"ENSMUSG00000037266","ENSMUSG00000037266",3349,0.30912472910149,3.5380779467942,0.170822664850393,0.679381712003559,0.875547557323792
"ENSMUSG00000029512","ENSMUSG00000029512",6488,0.30912472910149,3.5380779467942,0.170822664850393,0.679381712003559,0.875547557323792
"ENSMUSG00000024642","ENSMUSG00000024642",5702,0.309729461357598,3.53777433781915,0.170251350333278,0.679888521258251,0.876071774670175
"ENSMUSG00000003316","ENSMUSG00000003316",7090,0.297685674853554,4.32893821222622,0.16936257865538,0.680678926527593,0.876961212241008
"ENSMUSG00000029686","ENSMUSG00000029686",4040,0.351383233795575,3.25328240894049,0.168904247314579,0.681087479310183,0.877039616630713
"ENSMUSG00000054263","ENSMUSG00000054263",10776,0.351383233795575,3.25328240894049,0.168904247314579,0.681087479310183,0.877039616630713
"ENSMUSG00000064994","ENSMUSG00000064994",135,-0.319972889240699,3.62170813579439,0.168798004264869,0.681182275976323,0.877039616630713
"ENSMUSG00000020372","ENSMUSG00000020372",5119,-0.292602084457335,7.07555371747815,0.168755490102605,0.681220219528093,0.877039616630713
"ENSMUSG00000000340","ENSMUSG00000000340",3348,0.342748237269184,3.26326246957644,0.168732716308229,0.68124054725615,0.877039616630713
"ENSMUSG00000019979","ENSMUSG00000019979",9028,-0.383397389240904,2.82553773057691,0.168401665498958,0.681536222084407,0.877251292810829
"ENSMUSG00000019230","ENSMUSG00000019230",9494,-0.30395450274608,3.71834278034548,0.168324353968111,0.681605321032874,0.877251292810829
"ENSMUSG00000060279","ENSMUSG00000060279",4300,-0.338360418688303,3.13376353363783,0.167289279048647,0.682532233756825,0.8781968875613
"ENSMUSG00000029147","ENSMUSG00000029147",4861,0.317869918408099,3.40388745625601,0.167279955734566,0.682540598006418,0.8781968875613
"ENSMUSG00000017639","ENSMUSG00000017639",7451,0.310426310883974,3.53747073865612,0.167123849881001,0.682680686100833,0.878248092872777
"ENSMUSG00000060969","ENSMUSG00000060969",2620,0.396593031691489,2.89400779545012,0.165858912248972,0.683818656681275,0.879453660825074
"ENSMUSG00000020576","ENSMUSG00000020576",9515,0.396593031691489,2.89400779545012,0.165858912248972,0.683818656681275,0.879453660825074
"ENSMUSG00000044098","ENSMUSG00000044098",6861,0.29709246217498,4.94399517668426,0.164872289619291,0.684709764816146,0.880470398016886
"ENSMUSG00000031642","ENSMUSG00000031642",7426,-0.338511046672718,3.1330833199471,0.163989954712784,0.685509315849755,0.881369120378256
"ENSMUSG00000057230","ENSMUSG00000057230",21453,-0.29574181606932,3.52403155396483,0.160256071452687,0.68892086744329,0.885625372313695
"ENSMUSG00000015656","ENSMUSG00000015656",4301,0.292388150139976,8.91083597282762,0.159606252181083,0.689519289711703,0.886260783922087
"ENSMUSG00000069227","ENSMUSG00000069227",4348,0.327901145790198,3.25521986421878,0.159499686959141,0.689617560996357,0.886260783922087
"ENSMUSG00000034390","ENSMUSG00000034390",6495,-0.340478202206804,3.13274324827351,0.15876350502349,0.690297488094113,0.88700441720325
"ENSMUSG00000006373","ENSMUSG00000006373",1857,-0.289612412236617,3.72459281749371,0.15818652487763,0.690831656653636,0.887560565920758
"ENSMUSG00000036309","ENSMUSG00000036309",2211,0.281519461236628,4.16009831987187,0.158052630959938,0.690955776969595,0.887589810609174
"ENSMUSG00000026596","ENSMUSG00000026596",10800,0.290724645508547,3.77337230425807,0.157721439369577,0.691263054967226,0.887724262308892
"ENSMUSG00000002957","ENSMUSG00000002957",5663,0.298482908494184,3.53068793770942,0.157721295164405,0.691263188841422,0.887724262308892
"ENSMUSG00000008575","ENSMUSG00000008575",14957,0.306918623938635,3.39603448614495,0.15705504863881,0.69188246283332,0.888259012905936
"ENSMUSG00000050377","ENSMUSG00000050377",5673,0.306918623938635,3.39603448614495,0.15705504863881,0.69188246283332,0.888259012905936
"ENSMUSG00000026425","ENSMUSG00000026425",12560,-0.325667100435891,3.14256113218803,0.155833568754624,0.693021783489143,0.889460905468918
"ENSMUSG00000038545","ENSMUSG00000038545",7410,-0.325667100435891,3.14256113218803,0.155833568754624,0.693021783489143,0.889460905468918
"ENSMUSG00000008859","ENSMUSG00000008859",2899,-0.323905754145428,3.14154042615627,0.154399132330341,0.694366345336033,0.891055991516361
"ENSMUSG00000025949","ENSMUSG00000025949",19211,-0.316233059984799,3.28930392144903,0.153762199735534,0.694965682947415,0.891694430120222
"ENSMUSG00000029307","ENSMUSG00000029307",2764,0.358902817016695,3.55827326422058,0.153268651175095,0.695431085380825,0.892160857702884
"ENSMUSG00000032324","ENSMUSG00000032324",4274,0.31536783106609,3.2468378828325,0.152016122184871,0.696616077383031,0.893419301353721
"ENSMUSG00000022507","ENSMUSG00000022507",4960,0.31536783106609,3.2468378828325,0.152016122184871,0.696616077383031,0.893419301353721
"ENSMUSG00000024335","ENSMUSG00000024335",7826,0.278634951048381,4.07204615643759,0.151869140942339,0.696755501611264,0.893467261328136
"ENSMUSG00000019874","ENSMUSG00000019874",1250,-0.307439024176087,3.39808424992892,0.151673264748108,0.696941427712382,0.893574829059638
"ENSMUSG00000065637","ENSMUSG00000065637",134,-0.314955071523813,3.28897343878665,0.151283308272659,0.697311987269012,0.893919056143279
"ENSMUSG00000030016","ENSMUSG00000030016",15810,0.289529849453274,3.6534181145017,0.15090011052557,0.697676660298146,0.894255637328874
"ENSMUSG00000057637","ENSMUSG00000057637",7420,-0.286775126354372,3.90526350995355,0.150635788550964,0.697928514977107,0.894272846127406
"ENSMUSG00000035401","ENSMUSG00000035401",17256,0.341369070665879,3.08780415027689,0.150538139760298,0.698021622271894,0.894272846127406
"ENSMUSG00000097311","ENSMUSG00000097311",5308,-0.366439171379919,2.83589243969858,0.150170464400251,0.698372509637375,0.894272846127406
"ENSMUSG00000028756","ENSMUSG00000028756",2673,-0.366439171379919,2.83589243969858,0.150170464400251,0.698372509637375,0.894272846127406
"ENSMUSG00000056004","ENSMUSG00000056004",7918,-0.366439171379919,2.83589243969858,0.150170464400251,0.698372509637375,0.894272846127406
"ENSMUSG00000029767","ENSMUSG00000029767",4663,0.315029790523823,3.24716766889375,0.150136516291203,0.698404932587111,0.894272846127406
"ENSMUSG00000024270","ENSMUSG00000024270",4073,0.315029790523823,3.24716766889375,0.150136516291203,0.698404932587111,0.894272846127406
"ENSMUSG00000062209","ENSMUSG00000062209",12355,-0.365828930144755,2.83552379260098,0.149765280979979,0.698759765156841,0.894330803882121
"ENSMUSG00000042671","ENSMUSG00000042671",9640,-0.365828930144755,2.83552379260098,0.149765280979979,0.698759765156841,0.894330803882121
"ENSMUSG00000004565","ENSMUSG00000004565",9698,-0.365828930144755,2.83552379260098,0.149765280979979,0.698759765156841,0.894330803882121
"ENSMUSG00000037905","ENSMUSG00000037905",6571,0.356784369230887,3.08082467615318,0.149661860327868,0.698858706288153,0.894330803882121
"ENSMUSG00000078813","ENSMUSG00000078813",2222,0.344389087644039,3.08745923993586,0.149492535324647,0.699020782099872,0.894407508598566
"ENSMUSG00000039497","ENSMUSG00000039497",4980,-0.364923215850165,2.99652097863046,0.148526475310454,0.699947506962202,0.895462427825859
"ENSMUSG00000020737","ENSMUSG00000020737",2149,-0.312144305175161,3.15066953507928,0.147350102165822,0.701080667468387,0.896514440910755
"ENSMUSG00000080645","ENSMUSG00000080645",121,-0.291447833836447,6.15630661232019,0.14731593871711,0.701113653400947,0.896514440910755
"ENSMUSG00000098973","ENSMUSG00000098973",123,0.275388355129801,9.87725887334539,0.147211063200182,0.701214941580232,0.896514440910755
"ENSMUSG00000003410","ENSMUSG00000003410",6890,-0.275027540856853,4.06560337778513,0.147203835925476,0.701221923165435,0.896514440910755
"ENSMUSG00000024603","ENSMUSG00000024603",11591,0.289600061919467,3.65312582958553,0.147072259688161,0.701349060887126,0.896514440910755
"ENSMUSG00000010277","ENSMUSG00000010277",8798,-0.274340321797754,4.0653471627932,0.146988361146059,0.701430163308686,0.896514440910755
"ENSMUSG00000028826","ENSMUSG00000028826",6744,-0.311617659534617,3.15032919465069,0.146930137458095,0.70148646215833,0.896514440910755
"ENSMUSG00000030852","ENSMUSG00000030852",15793,0.315090902238616,3.24749747408928,0.145446981952154,0.702924920076363,0.898221731374393
"ENSMUSG00000001089","ENSMUSG00000001089",8112,-0.283741042376849,3.53152926821791,0.14510722570635,0.703255618776607,0.898513197202618
"ENSMUSG00000029647","ENSMUSG00000029647",14955,0.295429381953078,3.38848753065397,0.144882395206684,0.703474699353148,0.898661990114591
"ENSMUSG00000030126","ENSMUSG00000030126",20125,-0.2923026407834,3.40626493820475,0.144331181324881,0.704012640945761,0.89918441660083
"ENSMUSG00000048285","ENSMUSG00000048285",6392,0.294833849288526,3.38880372965424,0.14425301569458,0.704089019599394,0.89918441660083
"ENSMUSG00000029817","ENSMUSG00000029817",6945,0.286823938514792,3.52359112619515,0.143900771713599,0.704433504878441,0.899493176176801
"ENSMUSG00000027012","ENSMUSG00000027012",8280,-0.272838061791292,3.82715390784777,0.143771601166524,0.704559951102745,0.899523471614921
"ENSMUSG00000027808","ENSMUSG00000027808",4611,-0.310939519740777,3.14998887676058,0.143445803288136,0.704879166464121,0.899719647038654
"ENSMUSG00000031827","ENSMUSG00000031827",1596,-0.293717056490587,3.40658162156331,0.143405083054554,0.704919093106339,0.899719647038654
"ENSMUSG00000063904","ENSMUSG00000063904",7753,0.308296407517336,3.53289133622466,0.143218894297623,0.705101735873877,0.899821611927651
"ENSMUSG00000020042","ENSMUSG00000020042",10033,-0.363034207461609,2.83626112227883,0.142916520691909,0.705398640144468,0.900069341650169
"ENSMUSG00000065454","ENSMUSG00000065454",68,0.325232275619184,3.07915601643269,0.142060839720132,0.706240793675312,0.900750164610356
"ENSMUSG00000020186","ENSMUSG00000020186",2171,0.325232275619184,3.07915601643269,0.142060839720132,0.706240793675312,0.900750164610356
"ENSMUSG00000039656","ENSMUSG00000039656",3973,0.325232275619184,3.07915601643269,0.142060839720132,0.706240793675312,0.900750164610356
"ENSMUSG00000026921","ENSMUSG00000026921",3581,0.279028444864947,3.87760043673227,0.141624616143797,0.706671236077666,0.901167240081133
"ENSMUSG00000033557","ENSMUSG00000033557",8770,0.324655922027166,3.07950079711911,0.141520968180826,0.706773621660069,0.901167240081133
"ENSMUSG00000029267","ENSMUSG00000029267",5698,0.30432308425831,3.23844665090344,0.141073492197601,0.707216139535525,0.90145983096827
"ENSMUSG00000042439","ENSMUSG00000042439",8970,0.30432308425831,3.23844665090344,0.141073492197601,0.707216139535525,0.90145983096827
"ENSMUSG00000019699","ENSMUSG00000019699",5124,0.289456880562117,3.65283355154267,0.140976743270544,0.707311921729243,0.90145983096827
"ENSMUSG00000024073","ENSMUSG00000024073",25772,-0.261073942791179,5.17405565614467,0.140801117162843,0.707485888814544,0.901550338816787
"ENSMUSG00000035666","ENSMUSG00000035666",7230,0.286732789255393,3.52328731798134,0.140527603220045,0.707757065705385,0.901550354234886
"ENSMUSG00000025451","ENSMUSG00000025451",3456,0.286732789255393,3.52328731798134,0.140527603220045,0.707757065705385,0.901550354234886
"ENSMUSG00000056708","ENSMUSG00000056708",3276,0.327428808288391,3.078811261142,0.14048961129561,0.707794756807679,0.901550354234886
"ENSMUSG00000065853","ENSMUSG00000065853",70,0.266591581403866,5.16156517805538,0.139604374776007,0.708674634428701,0.902539815836553
"ENSMUSG00000090112","ENSMUSG00000090112",14066,-0.325348135071204,3.14086007046351,0.139379125141688,0.708899027627369,0.902694312190326
"ENSMUSG00000032198","ENSMUSG00000032198",8782,-0.372203003176985,2.62673063721759,0.138821588149412,0.709455334740419,0.902851557596506
"ENSMUSG00000000056","ENSMUSG00000000056",4806,-0.372203003176985,2.62673063721759,0.138821588149412,0.709455334740419,0.902851557596506
"ENSMUSG00000020829","ENSMUSG00000020829",3080,0.325543618137467,3.07984560318614,0.138765146007851,0.709511723247865,0.902851557596506
"ENSMUSG00000030592","ENSMUSG00000030592",21838,-0.376274754043558,2.6271088842464,0.138738831198702,0.709538017515034,0.902851557596506
"ENSMUSG00000046402","ENSMUSG00000046402",2652,-0.376274754043558,2.6271088842464,0.138738831198702,0.709538017515034,0.902851557596506
"ENSMUSG00000038375","ENSMUSG00000038375",5257,0.284150146007499,3.52450261346535,0.137840947069622,0.71043690742876,0.903733251162224
"ENSMUSG00000018846","ENSMUSG00000018846",7376,-0.262271705017764,4.27929007280426,0.13784052550182,0.710437330250171,0.903733251162224
"ENSMUSG00000007207","ENSMUSG00000007207",2666,0.364357483441357,2.89787793666614,0.137371628221566,0.710908078122705,0.904200732043649
"ENSMUSG00000033904","ENSMUSG00000033904",8256,0.304878724618199,3.23811695135747,0.137186771974186,0.711093915067028,0.904305752866972
"ENSMUSG00000077921","ENSMUSG00000077921",81,-0.264269924907828,11.2764966390986,0.136585109901887,0.711699756765817,0.904825039867437
"ENSMUSG00000032116","ENSMUSG00000032116",8948,-0.309991105127843,3.14964858142433,0.136576037032725,0.711708904260238,0.904825039867437
"ENSMUSG00000025228","ENSMUSG00000025228",4320,-0.278917974537061,3.41380181762838,0.134459121802588,0.713852742820674,0.907418851630228
"ENSMUSG00000006418","ENSMUSG00000006418",3356,-0.353852209141893,2.63692225615374,0.134219284292503,0.714096835328259,0.907459902810606
"ENSMUSG00000019428","ENSMUSG00000019428",4529,-0.353852209141893,2.63692225615374,0.134219284292503,0.714096835328259,0.907459902810606
"ENSMUSG00000026883","ENSMUSG00000026883",8366,-0.264964094127871,3.73763730284167,0.134121998529807,0.714195917571165,0.907459902810606
"ENSMUSG00000030204","ENSMUSG00000030204",6652,0.312279016500506,3.07049997077656,0.133854485379389,0.714468580904403,0.907502634443172
"ENSMUSG00000021936","ENSMUSG00000021936",11444,-0.279940803325829,3.4141184416838,0.133297442281851,0.715037341252218,0.907502634443172
"ENSMUSG00000092680","ENSMUSG00000092680",79,0.278282107825923,12.5495354338017,0.133155493625736,0.715182491021846,0.907502634443172
"ENSMUSG00000029440","ENSMUSG00000029440",7248,-0.356390909818292,2.63730112690518,0.132991487264722,0.715350305128555,0.907502634443172
"ENSMUSG00000097657","ENSMUSG00000097657",2884,-0.356390909818292,2.63730112690518,0.132991487264722,0.715350305128555,0.907502634443172
"ENSMUSG00000031483","ENSMUSG00000031483",5829,-0.356390909818292,2.63730112690518,0.132991487264722,0.715350305128555,0.907502634443172
"ENSMUSG00000031583","ENSMUSG00000031583",7597,-0.356390909818292,2.63730112690518,0.132991487264722,0.715350305128555,0.907502634443172
"ENSMUSG00000042032","ENSMUSG00000042032",5001,-0.356390909818292,2.63730112690518,0.132991487264722,0.715350305128555,0.907502634443172
"ENSMUSG00000077931","ENSMUSG00000077931",85,0.267848069314281,7.60664690474203,0.132630773339322,0.715719806689242,0.907502634443172
"ENSMUSG00000042369","ENSMUSG00000042369",1898,-0.355472954241362,2.63654343032209,0.132501232359221,0.715852642397608,0.907502634443172
"ENSMUSG00000045071","ENSMUSG00000045071",12734,-0.355472954241362,2.63654343032209,0.132501232359221,0.715852642397608,0.907502634443172
"ENSMUSG00000030751","ENSMUSG00000030751",2952,-0.355472954241362,2.63654343032209,0.132501232359221,0.715852642397608,0.907502634443172
"ENSMUSG00000089260","ENSMUSG00000089260",93,-0.355472954241362,2.63654343032209,0.132501232359221,0.715852642397608,0.907502634443172
"ENSMUSG00000031728","ENSMUSG00000031728",6649,-0.355472954241362,2.63654343032209,0.132501232359221,0.715852642397608,0.907502634443172
"ENSMUSG00000024687","ENSMUSG00000024687",4488,-0.355472954241362,2.63654343032209,0.132501232359221,0.715852642397608,0.907502634443172
"ENSMUSG00000032913","ENSMUSG00000032913",11755,0.313545735189295,3.07015538294909,0.131747821512259,0.716626676718611,0.907502634443172
"ENSMUSG00000028964","ENSMUSG00000028964",2479,0.313545735189295,3.07015538294909,0.131747821512259,0.716626676718611,0.907502634443172
"ENSMUSG00000027889","ENSMUSG00000027889",5224,-0.345900107961483,2.64711446569646,0.13109326658492,0.717301185008274,0.907502634443172
"ENSMUSG00000038301","ENSMUSG00000038301",9300,-0.345900107961483,2.64711446569646,0.13109326658492,0.717301185008274,0.907502634443172
"ENSMUSG00000003269","ENSMUSG00000003269",3445,-0.345900107961483,2.64711446569646,0.13109326658492,0.717301185008274,0.907502634443172
"ENSMUSG00000018909","ENSMUSG00000018909",11175,-0.345900107961483,2.64711446569646,0.13109326658492,0.717301185008274,0.907502634443172
"ENSMUSG00000025374","ENSMUSG00000025374",2507,-0.345900107961483,2.64711446569646,0.13109326658492,0.717301185008274,0.907502634443172
"ENSMUSG00000042286","ENSMUSG00000042286",10288,-0.345900107961483,2.64711446569646,0.13109326658492,0.717301185008274,0.907502634443172
"ENSMUSG00000085156","ENSMUSG00000085156",2652,-0.345900107961483,2.64711446569646,0.13109326658492,0.717301185008274,0.907502634443172
"ENSMUSG00000014349","ENSMUSG00000014349",3997,-0.345900107961483,2.64711446569646,0.13109326658492,0.717301185008274,0.907502634443172
"ENSMUSG00000006575","ENSMUSG00000006575",2941,-0.345900107961483,2.64711446569646,0.13109326658492,0.717301185008274,0.907502634443172
"ENSMUSG00000022055","ENSMUSG00000022055",3380,0.283203219338954,3.38093064974916,0.131017917719665,0.717378952957795,0.907502634443172
"ENSMUSG00000006998","ENSMUSG00000006998",4038,0.283203219338954,3.38093064974916,0.131017917719665,0.717378952957795,0.907502634443172
"ENSMUSG00000036565","ENSMUSG00000036565",5684,-0.263219068523629,3.7367731290087,0.130556312346194,0.717855931196022,0.907502634443172
"ENSMUSG00000086324","ENSMUSG00000086324",821,-0.252096148245139,7.53505088714673,0.13030890676165,0.718111968617449,0.907502634443172
"ENSMUSG00000025268","ENSMUSG00000025268",3239,0.292076295993163,3.23070573024136,0.130253875613672,0.718168957114378,0.907502634443172
"ENSMUSG00000024099","ENSMUSG00000024099",2147,0.273981621099568,3.5167879480908,0.129438402263051,0.719015034666452,0.907502634443172
"ENSMUSG00000082766","ENSMUSG00000082766",394,-0.362587156519967,2.6376800425649,0.129346419793,0.719110657923737,0.907502634443172
"ENSMUSG00000042804","ENSMUSG00000042804",3909,-0.362587156519967,2.6376800425649,0.129346419793,0.719110657923737,0.907502634443172
"ENSMUSG00000040351","ENSMUSG00000040351",8541,0.292346686262832,3.2303760691696,0.129207151850774,0.719255511383104,0.907502634443172
"ENSMUSG00000019984","ENSMUSG00000019984",6692,0.292346686262832,3.2303760691696,0.129207151850774,0.719255511383104,0.907502634443172
"ENSMUSG00000035835","ENSMUSG00000035835",4357,0.292346686262832,3.2303760691696,0.129207151850774,0.719255511383104,0.907502634443172
"ENSMUSG00000036104","ENSMUSG00000036104",11739,-0.346448951742677,2.64749394257442,0.129072460931646,0.71939568813107,0.907502634443172
"ENSMUSG00000042198","ENSMUSG00000042198",4060,-0.346448951742677,2.64749394257442,0.129072460931646,0.71939568813107,0.907502634443172
"ENSMUSG00000040006","ENSMUSG00000040006",2996,-0.346448951742677,2.64749394257442,0.129072460931646,0.71939568813107,0.907502634443172
"ENSMUSG00000032042","ENSMUSG00000032042",3364,-0.346448951742677,2.64749394257442,0.129072460931646,0.71939568813107,0.907502634443172
"ENSMUSG00000032571","ENSMUSG00000032571",9660,-0.346448951742677,2.64749394257442,0.129072460931646,0.71939568813107,0.907502634443172
"ENSMUSG00000062421","ENSMUSG00000062421",2998,-0.346448951742677,2.64749394257442,0.129072460931646,0.71939568813107,0.907502634443172
"ENSMUSG00000002763","ENSMUSG00000002763",3796,-0.346448951742677,2.64749394257442,0.129072460931646,0.71939568813107,0.907502634443172
"ENSMUSG00000027977","ENSMUSG00000027977",9878,-0.34579630948456,2.64673503321806,0.128759199903127,0.719722027658768,0.907502634443172
"ENSMUSG00000070729","ENSMUSG00000070729",810,-0.34579630948456,2.64673503321806,0.128759199903127,0.719722027658768,0.907502634443172
"ENSMUSG00000029014","ENSMUSG00000029014",5029,-0.34579630948456,2.64673503321806,0.128759199903127,0.719722027658768,0.907502634443172
"ENSMUSG00000032743","ENSMUSG00000032743",17086,-0.34579630948456,2.64673503321806,0.128759199903127,0.719722027658768,0.907502634443172
"ENSMUSG00000022031","ENSMUSG00000022031",3002,-0.34579630948456,2.64673503321806,0.128759199903127,0.719722027658768,0.907502634443172
"ENSMUSG00000064373","ENSMUSG00000064373",2842,-0.34579630948456,2.64673503321806,0.128759199903127,0.719722027658768,0.907502634443172
"ENSMUSG00000022361","ENSMUSG00000022361",6031,-0.34579630948456,2.64673503321806,0.128759199903127,0.719722027658768,0.907502634443172
"ENSMUSG00000022517","ENSMUSG00000022517",5087,-0.34579630948456,2.64673503321806,0.128759199903127,0.719722027658768,0.907502634443172
"ENSMUSG00000036748","ENSMUSG00000036748",2358,-0.34579630948456,2.64673503321806,0.128759199903127,0.719722027658768,0.907502634443172
"ENSMUSG00000062203","ENSMUSG00000062203",5428,0.283073222194722,3.38061443528936,0.128586200913513,0.719902441365571,0.907599435507962
"ENSMUSG00000032449","ENSMUSG00000032449",9594,0.291129322713966,3.23103541128511,0.128056515571191,0.72045568212706,0.908067076007376
"ENSMUSG00000028221","ENSMUSG00000028221",2339,-0.35996957908337,2.63616464942149,0.127848115779122,0.720673703373907,0.908067076007376
"ENSMUSG00000074165","ENSMUSG00000074165",4346,0.339246106761651,2.88853098851513,0.127177111841873,0.721377050889467,0.908067076007376
"ENSMUSG00000031667","ENSMUSG00000031667",7040,0.339246106761651,2.88853098851513,0.127177111841873,0.721377050889467,0.908067076007376
"ENSMUSG00000000142","ENSMUSG00000000142",5506,0.339246106761651,2.88853098851513,0.127177111841873,0.721377050889467,0.908067076007376
"ENSMUSG00000039989","ENSMUSG00000039989",5210,0.339246106761651,2.88853098851513,0.127177111841873,0.721377050889467,0.908067076007376
"ENSMUSG00000058267","ENSMUSG00000058267",3258,0.341815511193746,2.88816955738074,0.127141889697014,0.721414028523845,0.908067076007376
"ENSMUSG00000038628","ENSMUSG00000038628",3124,0.341815511193746,2.88816955738074,0.127141889697014,0.721414028523845,0.908067076007376
"ENSMUSG00000044617","ENSMUSG00000044617",5960,0.341815511193746,2.88816955738074,0.127141889697014,0.721414028523845,0.908067076007376
"ENSMUSG00000025894","ENSMUSG00000025894",2847,0.341815511193746,2.88816955738074,0.127141889697014,0.721414028523845,0.908067076007376
"ENSMUSG00000022983","ENSMUSG00000022983",5546,0.341815511193746,2.88816955738074,0.127141889697014,0.721414028523845,0.908067076007376
"ENSMUSG00000054693","ENSMUSG00000054693",4913,0.281115505610887,3.38156312330418,0.126698542503238,0.721879966848757,0.908522976386111
"ENSMUSG00000076437","ENSMUSG00000076437",1131,0.340392659235052,2.88889245289165,0.12603382146794,0.722580283411377,0.909143037619746
"ENSMUSG00000028797","ENSMUSG00000028797",4273,0.340392659235052,2.88889245289165,0.12603382146794,0.722580283411377,0.909143037619746
"ENSMUSG00000024163","ENSMUSG00000024163",14558,0.273828029160561,3.51618013262247,0.125453005399827,0.723193906292703,0.909784375435311
"ENSMUSG00000031751","ENSMUSG00000031751",4132,0.300196705856528,3.06218074774269,0.124283127067416,0.72443473436619,0.910195824435702
"ENSMUSG00000114797","ENSMUSG00000114797",12748,0.300196705856528,3.06218074774269,0.124283127067416,0.72443473436619,0.910195824435702
"ENSMUSG00000032171","ENSMUSG00000032171",3843,0.300196705856528,3.06218074774269,0.124283127067416,0.72443473436619,0.910195824435702
"ENSMUSG00000042331","ENSMUSG00000042331",14840,0.300196705856528,3.06218074774269,0.124283127067416,0.72443473436619,0.910195824435702
"ENSMUSG00000027531","ENSMUSG00000027531",5437,-0.338703860835317,2.65730674227788,0.124067361883948,0.724664301469192,0.910195824435702
"ENSMUSG00000033318","ENSMUSG00000033318",4156,-0.338703860835317,2.65730674227788,0.124067361883948,0.724664301469192,0.910195824435702
"ENSMUSG00000010067","ENSMUSG00000010067",5845,-0.338703860835317,2.65730674227788,0.124067361883948,0.724664301469192,0.910195824435702
"ENSMUSG00000020464","ENSMUSG00000020464",3516,-0.338703860835317,2.65730674227788,0.124067361883948,0.724664301469192,0.910195824435702
"ENSMUSG00000018677","ENSMUSG00000018677",2756,-0.338703860835317,2.65730674227788,0.124067361883948,0.724664301469192,0.910195824435702
